#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1990-10-01 to 1991-09-30
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 306: Atlanta Summit, ID
#	SNOTEL 312: Banner Summit, ID
#	SNOTEL 319: Bear Basin, ID
#	SNOTEL 320: Bear Canyon, ID
#	SNOTEL 323: Bear Mountain, ID
#	SNOTEL 324: Bear Saddle, ID
#	SNOTEL 338: Big Creek Summit, ID
#	SNOTEL 978: Bogus Basin, ID
#	SNOTEL 359: Bostetter R.S., ID
#	SNOTEL 370: Brundage Reservoir, ID
#	SNOTEL 382: Camas Creek Divide, ID
#	SNOTEL 895: Chocolate Gulch, ID
#	SNOTEL 411: Cool Creek, ID
#	SNOTEL 1306: Couch Summit, ID
#	SNOTEL 423: Cozy Cove, ID
#	SNOTEL 424: Crab Creek, ID
#	SNOTEL 425: Crater Meadows, ID
#	SNOTEL 439: Deadwood Summit, ID
#	SNOTEL 450: Dollarhide Summit, ID
#	SNOTEL 466: Elk Butte, ID
#	SNOTEL 471: Emigrant Summit, ID
#	SNOTEL 1305: Fish Ck, ID
#	SNOTEL 484: Franklin Basin, ID
#	SNOTEL 489: Galena, ID
#	SNOTEL 490: Galena Summit, ID
#	SNOTEL 492: Garfield R.S., ID
#	SNOTEL 493: Giveout, ID
#	SNOTEL 496: Graham Guard Sta., ID
#	SNOTEL 520: Hemlock Butte, ID
#	SNOTEL 988: Hidden Lake, ID
#	SNOTEL 524: Hilts Creek, ID
#	SNOTEL 534: Howell Canyon, ID
#	SNOTEL 535: Humboldt Gulch, ID
#	SNOTEL 537: Hyndman, ID
#	SNOTEL 546: Island Park, ID
#	SNOTEL 550: Jackson Peak, ID
#	SNOTEL 588: Lolo Pass, ID
#	SNOTEL 1016: Long Valley, ID
#	SNOTEL 594: Lookout, ID
#	SNOTEL 600: Lost Lake, ID
#	SNOTEL 601: Lost-Wood Divide, ID
#	SNOTEL 610: Magic Mountain, ID
#	SNOTEL 620: Meadow Lake, ID
#	SNOTEL 623: Mica Creek, ID
#	SNOTEL 627: Mill Creek Summit, ID
#	SNOTEL 636: Moonshine, ID
#	SNOTEL 638: Moose Creek, ID
#	SNOTEL 637: Mores Creek Summit, ID
#	SNOTEL 639: Morgan Creek, ID
#	SNOTEL 989: Moscow Mountain, ID
#	SNOTEL 645: Mosquito Ridge, ID
#	SNOTEL 650: Mountain Meadows, ID
#	SNOTEL 654: Mud Flat, ID
#	SNOTEL 1053: Myrtle Creek, ID
#	SNOTEL 677: Oxford Spring, ID
#	SNOTEL 1299: Pebble Creek, ID
#	SNOTEL 1142: Pierce R.S., ID
#	SNOTEL 695: Pine Creek Pass, ID
#	SNOTEL 704: Prairie, ID
#	SNOTEL 1081: Ragged Mountain, ID
#	SNOTEL 2029: Reynolds Creek, ID
#	SNOTEL 735: Savage Pass, ID
#	SNOTEL 915: Schwartz Lake, ID
#	SNOTEL 738: Schweitzer Basin, ID
#	SNOTEL 740: Secesh Summit, ID
#	SNOTEL 741: Sedgwick Peak, ID
#	SNOTEL 747: Shanghi Summit, ID
#	SNOTEL 749: Sheep Mtn., ID
#	SNOTEL 752: Sherwin, ID
#	SNOTEL 761: Slug Creek Divide, ID
#	SNOTEL 926: Smiley Mountain, ID
#	SNOTEL 769: Soldier R.S., ID
#	SNOTEL 770: Somsen Ranch, ID
#	SNOTEL 774: South Mtn., ID
#	SNOTEL 782: Squaw Flat, ID
#	SNOTEL 792: Stickney Mill, ID
#	SNOTEL 803: Sunset, ID
#	SNOTEL 805: Swede Peak, ID
#	SNOTEL 830: Trinity Mtn., ID
#	SNOTEL 979: Van Wyck, ID
#	SNOTEL 845: Vienna Mine, ID
#	SNOTEL 855: West Branch, ID
#	SNOTEL 860: White Elephant, ID
#	SNOTEL 867: Wildhorse Divide, ID
#	SNOTEL 871: Wilson Creek, ID
# 
# Data items provided in this file:
#
# Element Name           Value Type          Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Median (1991-2020)  None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 1990-10-01 to 1991-09-30
#
# As of: Jan 31, 2022 12:45:09 PM GMT-08:00
#
Station Id,Station Name,Day,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
471,Emigrant Summit,23,0.0,2.2,6.4,11.4,17.0,20.0,19.4,3.6,0.0,0.0,0.0,0.0
471,Emigrant Summit,24,0.0,2.2,6.5,11.8,17.2,20.2,19.3,1.9,0.0,0.0,0.0,0.0
471,Emigrant Summit,25,0.0,2.4,6.6,12.0,17.4,20.6,19.4,0.8,0.0,0.0,0.0,0.0
471,Emigrant Summit,26,0.0,2.6,6.8,12.0,17.6,20.8,19.7,0.0,0.0,0.0,0.0,0.0
471,Emigrant Summit,27,0.0,2.7,6.9,12.2,17.7,20.8,19.6,0.0,0.0,0.0,0.0,0.0
471,Emigrant Summit,28,0.0,2.9,6.9,12.3,17.8,20.6,19.2,0.0,0.0,0.0,0.0,0.0
471,Emigrant Summit,29,0.0,3.0,6.9,12.3,,20.8,18.8,0.0,0.0,0.0,0.0,0.0
471,Emigrant Summit,30,0.0,3.4,7.2,12.4,,21.6,18.1,0.0,0.0,0.0,0.0,0.0
471,Emigrant Summit,31,0.2,,7.4,12.8,,21.6,,0.0,,0.0,0.0,
484,Franklin Basin,01,0.0,0.6,4.8,9.0,15.6,19.8,26.2,23.5,0.0,0.0,0.0,0.0
484,Franklin Basin,02,0.0,0.6,4.8,9.0,15.6,20.4,26.4,23.2,0.0,0.0,0.0,0.0
484,Franklin Basin,03,0.0,0.6,5.0,9.0,15.6,20.4,26.6,22.2,0.0,0.0,0.0,0.0
484,Franklin Basin,04,0.0,0.8,5.0,9.0,16.0,20.5,26.6,21.4,0.0,0.0,0.0,0.0
484,Franklin Basin,05,0.0,1.0,5.1,9.2,16.1,20.8,26.7,20.8,0.0,0.0,0.0,0.0
484,Franklin Basin,06,0.0,1.0,5.1,9.4,16.2,20.8,26.6,19.8,0.0,0.0,0.0,0.0
484,Franklin Basin,07,0.0,1.2,5.2,9.9,16.2,21.4,26.6,18.8,0.0,0.0,0.0,0.0
484,Franklin Basin,08,0.0,1.2,5.2,10.1,16.3,21.8,26.8,19.0,0.0,0.0,0.0,0.0
484,Franklin Basin,09,0.0,1.5,5.3,10.2,16.6,22.0,26.8,18.8,0.0,0.0,0.0,0.0
484,Franklin Basin,10,0.0,1.5,5.4,10.4,16.6,22.0,26.9,19.2,0.0,0.0,0.0,0.0
484,Franklin Basin,11,0.0,1.5,5.8,10.9,16.6,22.0,26.7,18.8,0.0,0.0,0.0,0.0
484,Franklin Basin,12,0.0,1.6,5.8,11.6,16.6,22.0,26.7,18.4,0.0,0.0,0.0,0.0
484,Franklin Basin,13,0.0,1.7,6.3,11.8,16.6,22.0,27.0,17.6,0.0,0.0,0.0,0.0
484,Franklin Basin,14,0.0,1.8,6.4,12.0,16.8,22.2,26.8,16.8,0.0,0.0,0.0,0.0
484,Franklin Basin,15,0.0,2.0,6.6,12.0,17.6,22.7,26.6,16.0,0.0,0.0,0.0,0.0
484,Franklin Basin,16,0.0,2.0,6.7,12.4,17.8,23.0,26.7,15.0,0.0,0.0,0.0,0.0
484,Franklin Basin,17,0.0,2.2,6.7,12.6,17.9,23.1,26.6,14.2,0.0,0.0,0.0,0.0
484,Franklin Basin,18,0.0,2.3,7.1,12.6,18.2,23.1,26.2,14.0,0.0,0.0,0.0,0.0
484,Franklin Basin,19,0.0,2.4,7.1,12.7,18.6,23.1,25.9,13.3,0.0,0.0,0.0,0.0
484,Franklin Basin,20,0.0,2.8,7.4,13.1,18.6,23.4,26.2,12.4,0.0,0.0,0.0,0.0
484,Franklin Basin,21,0.0,2.9,7.5,13.3,18.8,23.6,26.2,11.6,0.0,0.0,0.0,0.0
484,Franklin Basin,22,0.0,3.0,7.7,13.6,19.1,23.4,25.8,10.4,0.0,0.0,0.0,0.0
484,Franklin Basin,23,0.0,3.2,7.8,13.8,19.2,23.8,25.1,8.9,0.0,0.0,0.0,0.0
484,Franklin Basin,24,0.2,3.3,8.0,13.8,19.2,24.4,25.2,7.2,0.0,0.0,0.0,0.0
484,Franklin Basin,25,0.2,3.3,8.0,13.8,19.3,24.4,25.3,6.0,0.0,0.0,0.0,0.0
484,Franklin Basin,26,0.0,3.5,8.4,14.1,19.4,24.2,25.0,5.0,0.0,0.0,0.0,0.0
484,Franklin Basin,27,0.0,3.8,8.7,14.2,19.4,24.4,24.8,3.6,0.0,0.0,0.0,0.0
484,Franklin Basin,28,0.0,3.8,8.7,14.4,19.5,24.8,24.6,2.6,0.0,0.0,0.0,0.0
484,Franklin Basin,29,0.3,4.2,8.7,14.7,,24.8,24.6,1.4,0.0,0.0,0.0,0.0
484,Franklin Basin,30,0.4,4.6,8.9,14.8,,25.4,23.8,0.3,0.0,0.0,0.0,0.0
484,Franklin Basin,31,0.5,,9.0,15.4,,26.2,,0.0,,0.0,0.0,
489,Galena,01,0.0,0.3,2.8,7.2,10.1,13.0,15.3,11.8,0.0,0.0,0.0,0.0
489,Galena,02,0.0,0.4,3.0,7.4,10.2,13.2,15.2,11.8,0.0,0.0,0.0,0.0
489,Galena,03,0.0,0.4,3.1,7.4,10.2,13.3,15.4,11.4,0.0,0.0,0.0,0.0
489,Galena,04,0.0,0.4,3.1,7.6,10.3,13.4,15.4,11.2,0.0,0.0,0.0,0.0
489,Galena,05,0.0,0.5,3.1,8.0,10.4,13.4,15.3,10.9,0.0,0.0,0.0,0.0
489,Galena,06,0.0,0.6,3.2,8.0,10.4,13.5,15.4,10.7,0.0,0.0,0.0,0.0
489,Galena,07,0.0,0.6,3.2,8.1,10.4,13.8,15.4,10.3,0.0,0.0,0.0,0.0
489,Galena,08,0.0,0.6,3.6,8.4,10.6,13.9,15.6,9.8,0.0,0.0,0.0,0.0
489,Galena,09,0.0,0.6,4.0,8.6,10.8,13.9,15.5,9.6,0.0,0.0,0.0,0.0
489,Galena,10,0.0,0.7,4.2,8.8,10.8,14.0,15.4,9.2,0.0,0.0,0.0,0.0
489,Galena,11,0.0,0.7,4.7,8.8,10.8,14.3,15.6,9.2,0.0,0.0,0.0,0.0
489,Galena,12,0.0,0.8,4.7,8.8,11.0,14.4,15.6,8.7,0.0,0.0,0.0,0.0
489,Galena,13,0.0,0.9,4.7,8.8,11.0,14.4,15.7,8.5,0.0,0.0,0.0,0.0
489,Galena,14,0.0,1.1,4.7,8.8,11.2,14.5,15.6,8.0,0.0,0.0,0.0,0.0
489,Galena,15,0.0,1.1,5.2,8.8,11.8,14.8,15.4,7.5,0.0,0.0,0.0,0.0
489,Galena,16,0.0,1.3,5.3,8.9,11.8,14.8,15.3,6.9,0.0,0.0,0.0,0.0
489,Galena,17,0.0,1.6,5.4,9.0,12.0,14.8,15.2,6.4,0.0,0.0,0.0,0.0
489,Galena,18,0.0,1.8,5.4,9.2,12.2,14.9,15.2,5.8,0.0,0.0,0.0,0.0
489,Galena,19,0.0,1.8,5.4,9.2,12.2,15.0,14.8,5.4,0.0,0.0,0.0,0.0
489,Galena,20,0.0,2.0,5.5,9.3,12.4,15.4,14.4,4.8,0.0,0.0,0.0,0.0
489,Galena,21,0.0,2.0,5.7,9.3,12.5,15.4,14.0,4.4,0.0,0.0,0.0,0.0
489,Galena,22,0.0,2.1,5.7,9.7,12.6,15.4,13.6,4.2,0.0,0.0,0.0,0.0
489,Galena,23,0.0,2.3,5.8,9.7,12.7,15.4,13.5,4.0,0.0,0.0,0.0,0.0
489,Galena,24,0.0,2.4,6.0,9.8,12.8,15.4,13.4,3.8,0.0,0.0,0.0,0.0
489,Galena,25,0.0,2.4,6.0,9.9,12.8,15.4,13.4,3.6,0.0,0.0,0.0,0.0
489,Galena,26,0.0,2.4,6.4,10.0,12.9,15.4,13.2,3.1,0.0,0.0,0.0,0.0
489,Galena,27,0.1,2.6,6.5,10.1,13.0,15.3,12.6,2.4,0.0,0.0,0.0,0.0
489,Galena,28,0.0,2.6,6.8,10.1,13.0,15.2,12.4,1.4,0.0,0.0,0.0,0.0
489,Galena,29,0.0,2.6,6.8,10.1,,15.2,12.2,0.7,0.0,0.0,0.0,0.0
489,Galena,30,0.1,2.7,7.0,10.1,,15.2,12.0,0.0,0.0,0.0,0.0,0.0
489,Galena,31,0.1,,7.2,10.1,,15.2,,0.0,,0.0,0.0,
490,Galena Summit,01,0.0,1.4,4.4,9.0,12.1,15.7,19.2,18.0,3.2,0.0,0.0,0.0
490,Galena Summit,02,0.0,1.6,4.5,9.2,12.2,15.8,19.4,17.6,2.2,0.0,0.0,0.0
490,Galena Summit,03,0.0,1.6,4.6,9.2,12.2,16.1,19.6,17.1,1.3,0.0,0.0,0.0
490,Galena Summit,04,0.0,1.8,4.6,9.6,12.4,16.1,19.7,17.2,0.8,0.0,0.0,0.0
490,Galena Summit,05,0.0,1.8,4.8,9.6,12.4,16.2,19.8,17.1,0.4,0.0,0.0,0.0
490,Galena Summit,06,0.0,1.8,4.9,9.6,12.4,16.4,19.8,17.0,0.0,0.0,0.0,0.0
490,Galena Summit,07,0.0,1.8,5.2,9.8,12.4,16.8,19.8,16.6,0.0,0.0,0.0,0.0
490,Galena Summit,08,0.0,1.8,5.4,10.0,12.6,16.7,19.8,16.2,0.0,0.0,0.0,0.0
490,Galena Summit,09,0.0,1.8,5.6,10.0,12.6,16.8,20.0,15.8,0.0,0.0,0.0,0.0
490,Galena Summit,10,0.0,1.9,5.6,10.0,12.6,16.8,20.0,15.8,0.0,0.0,0.0,0.0
490,Galena Summit,11,0.0,1.9,5.6,10.0,12.6,16.8,20.0,16.0,0.0,0.0,0.0,0.0
490,Galena Summit,12,0.0,2.0,5.8,10.2,12.6,16.9,19.8,15.7,0.0,0.0,0.0,0.0
490,Galena Summit,13,0.0,2.2,6.0,10.4,12.8,17.0,19.9,15.4,0.0,0.0,0.0,0.0
490,Galena Summit,14,0.0,2.4,6.0,10.4,13.2,17.0,19.9,15.2,0.0,0.0,0.0,0.0
490,Galena Summit,15,0.0,2.5,6.4,10.4,13.2,17.2,20.0,14.7,0.0,0.0,0.0,0.0
490,Galena Summit,16,0.0,2.5,6.6,10.5,13.3,17.4,20.1,14.2,0.0,0.0,0.0,0.0
490,Galena Summit,17,0.0,2.7,6.8,10.6,13.4,17.8,20.0,13.6,0.0,0.0,0.0,0.0
490,Galena Summit,18,0.0,2.9,7.0,11.0,13.8,17.8,19.8,12.7,0.0,0.0,0.0,0.0
490,Galena Summit,19,0.0,3.0,7.2,11.2,14.0,17.9,19.5,12.0,0.0,0.0,0.0,0.0
490,Galena Summit,20,0.0,3.2,7.3,11.2,14.2,18.2,19.2,11.2,0.0,0.0,0.0,0.0
490,Galena Summit,21,0.0,3.4,7.6,11.3,14.4,18.2,19.2,10.7,0.0,0.0,0.0,0.0
490,Galena Summit,22,0.1,3.5,7.6,11.3,14.4,18.2,19.2,10.2,0.0,0.0,0.0,0.0
490,Galena Summit,23,0.4,3.6,7.6,11.4,14.6,18.2,18.8,9.6,0.0,0.0,0.0,0.0
490,Galena Summit,24,0.5,3.8,7.6,11.6,14.9,18.2,18.8,9.3,0.0,0.0,0.0,0.0
490,Galena Summit,25,0.6,3.9,7.6,11.7,15.2,18.3,18.9,9.0,0.0,0.0,0.0,0.0
490,Galena Summit,26,0.8,4.0,7.8,11.9,15.2,18.4,18.9,8.3,0.0,0.0,0.0,0.0
490,Galena Summit,27,0.8,4.2,8.0,12.1,15.4,18.4,18.6,8.0,0.0,0.0,0.0,0.0
490,Galena Summit,28,0.9,4.2,8.4,12.1,15.6,18.5,18.4,7.6,0.0,0.0,0.0,0.0
490,Galena Summit,29,1.2,4.2,8.5,12.1,,18.7,18.3,6.7,0.0,0.0,0.0,0.0
490,Galena Summit,30,1.3,4.4,8.8,12.1,,19.0,18.2,5.7,0.0,0.0,0.0,0.0
490,Galena Summit,31,1.3,,8.8,12.1,,19.0,,4.5,,0.0,0.0,
492,Garfield R.S.,01,0.0,0.0,0.9,4.0,6.2,7.8,7.8,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,02,0.0,0.0,1.2,4.2,6.2,7.8,7.9,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,03,0.0,0.0,1.2,4.3,6.2,7.8,8.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,04,0.0,0.0,1.2,4.4,6.3,7.8,7.8,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,05,0.0,0.0,1.2,4.6,6.3,7.9,7.8,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,06,0.0,0.0,1.2,4.6,6.3,7.9,7.4,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,07,0.0,0.0,1.2,4.7,6.4,8.0,7.2,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,08,0.0,0.0,1.4,4.8,6.4,8.2,7.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,09,0.0,0.0,1.8,4.8,6.4,8.2,6.6,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,10,0.0,0.0,1.9,4.8,6.4,8.3,6.2,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,11,0.0,0.0,2.0,4.8,6.6,8.2,5.4,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,12,0.0,0.0,2.0,4.8,6.6,8.4,4.4,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,13,0.0,0.0,2.1,4.9,6.6,8.4,3.8,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,14,0.0,0.0,2.1,4.9,6.8,8.4,3.6,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,15,0.0,0.0,2.2,5.0,6.8,8.3,3.4,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,16,0.0,0.1,2.2,5.0,6.8,8.6,3.4,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,17,0.0,0.1,2.2,5.0,6.8,8.7,3.1,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,18,0.0,0.2,2.2,5.2,6.8,8.8,3.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,19,0.0,0.3,2.4,5.2,7.0,8.8,2.6,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,20,0.0,0.5,2.4,5.2,7.2,8.8,2.3,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,21,0.0,0.6,2.6,5.6,7.2,8.8,1.4,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,22,0.0,0.6,2.7,5.6,7.1,8.6,0.6,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,23,0.0,0.6,2.7,5.8,7.2,8.6,0.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,24,0.0,0.6,2.7,5.8,7.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,25,0.0,0.7,2.8,5.8,7.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,26,0.0,0.7,3.2,6.0,7.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,27,0.0,0.7,3.2,6.0,7.6,8.2,0.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,28,0.0,0.8,3.2,6.2,7.8,8.2,0.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,29,0.0,0.8,3.4,6.2,,8.2,0.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,30,0.0,0.8,3.6,6.2,,8.2,0.0,0.0,0.0,0.0,0.0,0.0
492,Garfield R.S.,31,0.0,,3.6,6.2,,8.2,,0.0,,0.0,0.0,
493,Giveout,01,0.0,0.0,1.2,3.4,6.0,7.9,8.2,0.0,0.0,0.0,0.0,0.0
493,Giveout,02,0.0,0.0,1.2,3.4,6.0,8.0,8.1,0.0,0.0,0.0,0.0,0.0
493,Giveout,03,0.0,0.0,1.4,3.4,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,04,0.0,0.0,1.4,3.4,6.0,8.3,8.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,05,0.0,0.0,1.4,3.4,6.1,8.4,7.6,0.0,0.0,0.0,0.0,0.0
493,Giveout,06,0.0,0.0,1.4,3.7,6.1,8.4,8.2,0.0,0.0,0.0,0.0,0.0
493,Giveout,07,0.0,0.0,1.4,3.9,6.1,8.4,8.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,08,0.0,0.2,1.6,3.9,6.2,8.4,7.7,0.0,0.0,0.0,0.0,0.0
493,Giveout,09,0.0,0.2,1.8,4.0,6.2,8.5,7.3,0.0,0.0,0.0,0.0,0.0
493,Giveout,10,0.0,0.2,2.0,4.1,6.3,8.5,6.9,0.0,0.0,0.0,0.0,0.0
493,Giveout,11,0.0,0.2,2.0,4.1,6.3,8.3,6.2,0.0,0.0,0.0,0.0,0.0
493,Giveout,12,0.0,0.2,2.0,4.2,6.4,8.2,5.7,0.0,0.0,0.0,0.0,0.0
493,Giveout,13,0.0,0.2,2.0,4.2,6.7,8.2,5.4,0.0,0.0,0.0,0.0,0.0
493,Giveout,14,0.0,0.4,2.1,4.2,7.0,8.2,5.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,15,0.0,0.4,2.4,4.2,7.2,8.2,4.8,0.0,0.0,0.0,0.0,0.0
493,Giveout,16,0.0,0.4,2.4,4.4,7.2,8.4,4.5,0.0,0.0,0.0,0.0,0.0
493,Giveout,17,0.0,0.4,2.6,4.5,7.2,8.2,4.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,18,0.0,0.4,2.6,4.6,7.3,8.0,3.3,0.0,0.0,0.0,0.0,0.0
493,Giveout,19,0.0,0.5,2.6,5.0,7.4,7.8,3.1,0.0,0.0,0.0,0.0,0.0
493,Giveout,20,0.0,0.6,2.6,5.1,7.7,7.8,2.9,0.0,0.0,0.0,0.0,0.0
493,Giveout,21,0.0,0.6,2.6,5.1,7.6,7.8,2.7,0.0,0.0,0.0,0.0,0.0
493,Giveout,22,0.0,0.7,2.8,5.3,7.6,7.7,2.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,23,0.0,0.7,2.8,5.3,7.6,7.6,1.9,0.0,0.0,0.0,0.0,0.0
493,Giveout,24,0.0,0.7,2.8,5.4,7.6,7.8,1.3,0.0,0.0,0.0,0.0,0.0
493,Giveout,25,0.0,0.8,2.8,5.4,7.6,8.0,0.7,0.0,0.0,0.0,0.0,0.0
493,Giveout,26,0.0,0.9,2.8,5.6,7.6,8.0,0.2,0.0,0.0,0.0,0.0,0.0
493,Giveout,27,0.0,0.9,2.9,5.5,7.6,7.9,0.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,28,0.0,1.0,2.9,5.6,7.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,29,0.0,1.0,3.0,5.7,,8.2,0.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,30,0.0,1.2,3.1,5.8,,8.1,0.0,0.0,0.0,0.0,0.0,0.0
493,Giveout,31,0.0,,3.2,5.9,,8.0,,0.0,,0.0,0.0,
496,Graham Guard Sta.,01,0.0,0.0,1.6,5.2,9.2,12.3,11.8,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,02,0.0,0.0,1.8,5.6,9.2,12.2,11.4,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,03,0.0,0.0,1.8,5.6,9.2,12.6,11.2,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,04,0.0,0.0,1.8,5.8,9.4,12.7,11.0,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,05,0.0,0.0,1.9,6.0,9.6,12.6,10.5,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,06,0.0,0.0,1.9,6.3,9.6,12.6,10.1,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,07,0.0,0.0,1.9,6.4,9.6,12.6,10.0,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,08,0.0,0.0,2.0,6.4,9.6,12.5,10.0,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,09,0.0,0.0,2.2,6.4,9.6,12.6,9.8,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,10,0.0,0.0,2.3,6.4,9.6,12.6,9.6,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,11,0.0,0.0,2.4,6.5,9.6,12.6,9.2,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,12,0.0,0.0,2.4,7.2,9.7,12.5,8.5,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,13,0.0,0.0,2.7,7.6,10.0,12.4,8.1,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,14,0.0,0.0,2.8,7.6,10.2,12.4,7.8,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,15,0.0,0.0,3.0,7.6,10.7,12.4,7.4,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,16,0.0,0.0,3.3,7.8,10.8,12.6,7.0,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,17,0.0,0.0,3.3,7.8,10.8,12.4,6.4,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,18,0.0,0.2,3.4,7.9,10.9,12.4,6.2,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,19,0.0,0.3,3.6,7.9,10.9,12.2,5.6,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,20,0.0,0.4,3.6,7.9,11.0,12.0,5.4,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,21,0.0,0.5,3.7,8.4,11.2,11.9,4.6,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,22,0.0,0.7,3.7,8.6,11.4,11.9,4.0,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,23,0.0,0.9,3.8,8.6,11.6,11.9,3.5,0.0,0.0,0.0,0.0,0.0
496,Graham Guard Sta.,24,0.0,1.0,4.0,8.6,11.8,11.9,3.0,0.0,0.0,0.0,0.0,0.0
